ID;Company Name;Trade Name;Address Status;Address 1;Address 2;Postal Code;City;State/Province;Country;Company Registration Number;Company Registration Type Code;Country Phone Access Code;CEO Name;Business Category Code 1;Business Category Code 1 - Description;Founding Year;Yearly Revenue Local Currency;Yearly Revenue in U.S. Dollars;Employees On Site;Employees Total;Import/Export Code;Import/Export Code - Description;Business Legal Type;Business Legal Type - Description;Location Type - Description;Subsidiary Code - Description;Local Headquarter ID Number;Local Headquarter Company Name;Local Headquarter Street Address;Local Headquarter City;Local Headquarter State/Province;Local Headquarter Country Name;Local Headquarter Postal Code;National Headquarter ID Number;National Headquarter Company Name;National Headquarter Street Address;National Headquarter City Name;National Headquarter State/Province Name;National Headquarter Postal Code;Global Headquarter ID Number;Global Headquarter Company Name;Global Headquarter Street Address;Global Headquarter City Name;Global Headquarter State/Province;Global Headquarter Country Name;Global Headquarter Postal Code;Number of Companies in Group;Group Code;Group Linkage Code
261895353;Itm Alimentaire Ouest;;N;24 Rue Auguste Chabrieres;;75015;Paris;Paris;France;4,52534E+13;00017;0033;FranÃ§ois-laurent Daniel;5199;Nondurable Goods, Not Elsewhere Classified;2004;2431288555;2642740152;56;56;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;285952161;ITM ALIMENTAIRE INTERNATIONAL;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;FRANCE;75015;258388241;LES MOUSQUETAIRES;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;75015;258388241;LES MOUSQUETAIRES;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;FRANCE;75015;759;5473849;5
263177402;Parfums Christian Dior;;N;33 Avenue Hoche;;75008;Paris;Paris;France;5,52065E+13;00017;0033;Veronique Courtois;2844;Perfumes, Cosmetics, and Other Toilet Preparations;1955;2387923302;2595603379;3851;3851;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;FRANCE;75008;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;75008;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;FRANCE;75008;4846;11738552;2
264423037;Soc Des Ateliers Louis Vuitton;;N;2 Rue Du Pont Neuf;;75001;Paris;Paris;France;7,22064E+13;00017;0033;Ludovic Pauchard;3199;Leather Goods, Not Elsewhere Classified;1984;2327000000;2529381517;9;33;H;Exports;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;286385624;LOUIS VUITTON MALLETIER;2 RUE DU PONT NEUF;PARIS 1;ILE-DE-FRANCE;FRANCE;75001;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;75008;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;FRANCE;75008;4846;11737274;3
264504161;Accenture;;N;118-122;118 Avenue de France;75013;Paris;Paris;France;7,32075E+13;00017;0033;Olivier Girard;7371;Computer Programming Services;1973;2270071065;2497341500;2000;4517;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;262760321;ACCENTURE HOLDINGS FRANCE SAS;118 AV DE FRANCE;PARIS 13;ILE-DE-FRANCE;FRANCE;75013;262760321;ACCENTURE HOLDINGS FRANCE SAS;118 AV DE FRANCE;PARIS 13;ILE-DE-FRANCE;75013;529512055;ACCENTURE PUBLIC LIMITED COMPANY;7 Grand Canal;DUBLIN;CO DUBLIN;IRELAND;D02 P820;1505;18076881;3
325606968;Cristalco;;N;83 Av de la Grande Armee;;75116;Paris;Paris;France;3,4812E+13;00017;0033;Xavier Astolfi;5145;Confectionery;1988;2185529401;2411104447;114;114;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;325804164;CRISTAL UNION;RTE D'ARCIS SUR AUBE;VILLETTE-SUR-AUBE;GRAND EST;FRANCE;10700;325804164;CRISTAL UNION;RTE D'ARCIS SUR AUBE;VILLETTE-SUR-AUBE;GRAND EST;10700;325804164;CRISTAL UNION;RTE D'ARCIS SUR AUBE;VILLETTE-SUR-AUBE;GRAND EST;FRANCE;10700;46;16684082;2
263286507;Veolia Eau - Compagnie Generale Des Eaux;;N;21 Rue la Boetie;;75008;Paris;Paris;France;5,72026E+13;00017;0033;Pierre Ribaute;4941;Water Supply;1957;2085113123;2266457496;50;7058;G;Not available or none;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;322628512;VEOLIA ENVIRONNEMENT;21 RUE LA BOETIE;PARIS;ILE-DE-FRANCE;FRANCE;75008;322628512;VEOLIA ENVIRONNEMENT;21 RUE LA BOETIE;PARIS;ILE-DE-FRANCE;75008;322628512;VEOLIA ENVIRONNEMENT;21 RUE LA BOETIE;PARIS;ILE-DE-FRANCE;FRANCE;75008;7110;13198318;2
259634943;Ehdh;;N;31 Rue de Fleurus;;75006;Paris;Paris;France;4,49431E+13;00017;0033;Stephane Baudry;6719;Offices of Holding Companies, Not Elsewhere Classified;2003;1969454000;2228998495;3;15;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;259634943;EHDH;31 RUE DE FLEURUS;PARIS;ILE-DE-FRANCE;FRANCE;75006;259634943;EHDH;31 RUE DE FLEURUS;PARIS;ILE-DE-FRANCE;75006;259634943;EHDH;31 RUE DE FLEURUS;PARIS;ILE-DE-FRANCE;FRANCE;75006;168;4702147;1
286555443;Pfizer;;N;23 A 25;23 Av Du Docteur Lannelongue;75014;Paris;Paris;France;4,33624E+13;00017;0033;Reda Guiha;5122;Drugs, Drug Proprietaries, and Druggists' Sundries;2000;1916412692;2026455025;5;5;G;Not available or none;3;Corporation;;Is a subsidiary;286400440;PFIZER HOLDING FRANCE;23 ET 25;PARIS 14;ILE-DE-FRANCE;FRANCE;75014;258331506;PFIZER HOLDING FRANCE;23 ET 25;PARIS 14;ILE-DE-FRANCE;75014;287633781;C.P. Pharmaceuticals International C.V.;Rivium Westlaan 142;Capelle aan den IJssel;ZUID-HOLLAND;NETHERLANDS;2909 LD;212;15075491;9
325745458;Zara France;;N;22 Rue Bergere;;75009;Paris;Paris;France;3,48992E+13;00017;0033;Jose Manuel Romay De La Colina;5699;Miscellaneous Apparel and Accessory Stores;1988;1782209143;1966156295;25;29;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;318205916;INDITEX SA;AVENIDA DEPUTACION (POL. INDUSTRIAL SABON EDIF. INDITEX), S/N;ARTEIXO;Coruña, A;SPAIN;15142;325745458;ZARA FRANCE;22 RUE BERGERE;PARIS 9;ILE-DE-FRANCE;75009;314410596;PONTEGADEA INVERSIONES SL;CALLE CANTON GRANDE 4;A CORUÑA;La Coruña;SPAIN;15003;4202;14213311;4
263877308;Oddo Bhf Sca;ODDOEQUITIES/ODDO-EQUITIES/ODDOWARRANTS/ODDO-WARRANTS/ODDOGROUP/ODDOGESTIONPRIVEE/ODDOGP/O;N;12 Boulevard de la Madeleine;;75009;Paris;Paris;France;6,52027E+13;00017;0033;Olivier Marie Henri Robert Marchal;6211;Security Brokers, Dealers, and Flotation Companies;1965;1375440052;1913512200;500;500;H;Exports;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;321758239;FINANCIERE IDAT;12 BD DE LA MADELEINE;PARIS 9;PARIS;FRANCE;75009;321758239;FINANCIERE IDAT;12 BD DE LA MADELEINE;PARIS 9;PARIS;75009;321758239;FINANCIERE IDAT;12 BD DE LA MADELEINE;PARIS 9;PARIS;FRANCE;75009;79;19187117;2
261895256;Itm Alimentaire Centre Ouest;;N;24 Rue Auguste Chabrieres;;75015;Paris;Paris;France;4,52534E+13;00017;0033;David Fleurier;5199;Nondurable Goods, Not Elsewhere Classified;2004;1822603644;1892936096;47;47;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;285952161;ITM ALIMENTAIRE INTERNATIONAL;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;FRANCE;75015;258388241;LES MOUSQUETAIRES;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;75015;258388241;LES MOUSQUETAIRES;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;FRANCE;75015;759;5473799;5
258423824;Google France;FROOGLE;N;8 Rue de Londres;;75009;Paris;Paris;France;4,43062E+13;00017;0033;Kenneth H Yi;7371;Computer Programming Services;2002;1703992660;1852190606;1000;1036;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;374421064;Google International LLC;35018 Avenue D;YUCAIPA;California;UNITED STATES OF AME;923994407;258423824;GOOGLE FRANCE;8 RUE DE LONDRES;PARIS 9;ILE-DE-FRANCE;75009;215624347;Alphabet Inc.;1600 Amphitheatre Pkwy;MOUNTAIN VIEW;California;UNITED STATES OF AME;940431351;439;12013163;4
285947438;Yves Saint Laurent;;N;37-39;37 Rue de Bellechasse;75007;Paris;Paris;France;3,42547E+13;00017;0033;Francesca Bellettini;7389;Business Services, Not Elsewhere Classified;1987;1678201598;1824156469;500;771;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;325685902;KERING FRANCE PARTICIPATION;40 RUE DE SEVRES;PARIS 7;ILE-DE-FRANCE;FRANCE;75007;263179363;KERING;40 RUE DE SEVRES;PARIS;ILE-DE-FRANCE;75007;263179363;KERING;40 RUE DE SEVRES;PARIS;ILE-DE-FRANCE;FRANCE;75007;1553;13868931;4
261895386;Itm Alimentaire Nord;;N;24 Rue Auguste Chabrieres;;75015;Paris;Paris;France;4,52534E+13;00017;0033;David FranÃ§ois Christian De Bosschere;5199;Nondurable Goods, Not Elsewhere Classified;2004;1747766729;1815211299;38;38;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;285952161;ITM ALIMENTAIRE INTERNATIONAL;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;FRANCE;75015;258388241;LES MOUSQUETAIRES;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;75015;258388241;LES MOUSQUETAIRES;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;FRANCE;75015;759;5473819;5
354498373;Galeries Lafayette Haussmann - Gl Haussmann;GL HAUSSMANN;N;27 Rue de la Chaussee D'Antin;;75009;Paris;Paris;France;5,72063E+13;00017;0033;Nicolas Houze;5399;Miscellaneous General Merchandise Stores;1957;1613993000;1785702487;1000;1000;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;263185261;GALERIES LAFAYETTE MANAGEMENT;27 RUE DE CHATEAUDUN;PARIS;ILE-DE-FRANCE;FRANCE;75009;263467698;MOTIER;40 BOULEVARD HAUSSMANN;PARIS;ILE-DE-FRANCE;75009;263467698;MOTIER;40 BOULEVARD HAUSSMANN;PARIS;ILE-DE-FRANCE;FRANCE;75009;316;5108959;4
285959355;Chronopost;;N;3 Boulevard Romain Rolland;;75014;Paris;Paris;France;3,8396E+13;00017;0033;BenoÃ®t Frette;4311;United States Postal Service;1991;1500916864;1775030812;500;2000;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;285946267;GEOPOST;26 RUE GUYNEMER;ISSY-LES-MOULINEAUX;ILE-DE-FRANCE;FRANCE;92130;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;75012;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;FRANCE;75012;30919;21143413;5
354141592;Amundi Asset Management;AMUNDI AM;N;91 A 93;91 Boulevard Pasteur;75015;Paris;Paris;France;4,37574E+13;00017;0033;Valerie Baudson;6211;Security Brokers, Dealers, and Flotation Companies;2001;1581990000;1719577252;1000;1000;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;258857068;AMUNDI;91-93;PARIS;ILE-DE-FRANCE;FRANCE;75015;354303182;SAS RUE LA BOETIE;48 RUE LA BOETIE;PARIS;ILE-DE-FRANCE;75008;354303182;SAS RUE LA BOETIE;48 RUE LA BOETIE;PARIS;ILE-DE-FRANCE;FRANCE;75008;4249;32367496;4
259435260;Jacobs Douwe Egberts Fr SAS;;N;30 B Rue de Paradis;;75010;Paris;Paris;France;8,10029E+13;00017;0033;Vincent Prolongeau;5149;Groceries and Related Products, Not Elsewhere Classified;2015;1642686570;1706076202;250;346;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;454567086;JACOBS DOUWE EGBERTS FR;SARA LEE C & T;PARIS;PARIS;FRANCE;75010;258287088;DEF HOLDING;30 B RUE DE PARADIS;PARIS;PARIS;75010;321710998;JDEP Holding B.V.;Oosterdoksstraat 80;Amsterdam;NOORD-HOLLAND;NETHERLANDS;1011 DK;280;27896;12
256760619;Sncf Gares & Connexions;;N;16 Av D Ivry;;75013;Paris;Paris;France;5,07524E+13;00017;0033;Matthieu Chabanel;4731;Arrangement of Transportation of Freight and Cargo;2008;1497000000;1694282145;250;4287;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;263175496;SNCF RESEAU;15 AU 17;SAINT-DENIS;ILE-DE-FRANCE;FRANCE;93200;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;75012;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;FRANCE;75012;30919;21147049;3
257640277;Promothermis;;N;Zone Industrielle les Ajoncs;38 Rue de Berri;75008;Paris;Paris;France;5,2922E+13;00017;0033;FranÃ§oise Bourgeois;6719;Offices of Holding Companies, Not Elsewhere Classified;2006;1600424000;1662182762;2;15;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;257640277;PROMOTHERMIS;ZONE INDUSTRIELLE LES AJONCS;PARIS;PARIS;FRANCE;75008;257640277;PROMOTHERMIS;ZONE INDUSTRIELLE LES AJONCS;PARIS;PARIS;75008;257640277;PROMOTHERMIS;ZONE INDUSTRIELLE LES AJONCS;PARIS;PARIS;FRANCE;75008;19;8229915;1
257053517;Itm Logistique Alimentaire International;;N;24 Rue Auguste Chabrieres;;75015;Paris;Paris;France;5,14081E+13;00017;0033;Olivier Provost;4212;Local Trucking Without Storage;2009;1504972106;1635861035;7939;7939;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;264423078;ITM ENTREPRISES SA;24 RUE AUGUSTE CHABRIERES;PARIS 15;ILE-DE-FRANCE;FRANCE;75015;258388241;LES MOUSQUETAIRES;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;75015;258388241;LES MOUSQUETAIRES;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;FRANCE;75015;759;5473177;4
263298424;Banque De France;BDF;N;1 Rue la Vrilliere;;75001;Paris;Paris;France;5,72105E+13;00017;0033;FranÃ§ois Villeroy De Galhau;6011;Federal Reserve Banks;1957;1530049891;1618040000;2000;10000;G;Not available or none;50;;Headquarter/Parent (branches and/or subsidiaries report to it);;263298424;BANQUE DE FRANCE;1 RUE LA VRILLIERE;PARIS;ILE-DE-FRANCE;FRANCE;75001;263298424;BANQUE DE FRANCE;1 RUE LA VRILLIERE;PARIS;ILE-DE-FRANCE;75001;263298424;BANQUE DE FRANCE;1 RUE LA VRILLIERE;PARIS;ILE-DE-FRANCE;FRANCE;75001;162;34363597;1
258835762;Air Liquide France Industrie;;N;6 Rue Cognacq-jay;;75007;Paris;Paris;France;3,1412E+13;00017;0033;Alain Le Borgne;2813;Industrial Gases;1978;1471991000;1600011529;2381;2381;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;263182597;L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE;75 QUAI D'ORSAY;PARIS;ILE-DE-FRANCE;FRANCE;75007;263182597;L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE;75 QUAI D'ORSAY;PARIS;ILE-DE-FRANCE;75007;263182597;L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE;75 QUAI D'ORSAY;PARIS;ILE-DE-FRANCE;FRANCE;75007;3523;15557807;2
259028081;Financiere Mendel;;N;7 Rue Vignon;;75008;Paris;Paris;France;8,01796E+13;00017;;;6719;Offices of Holding Companies, Not Elsewhere Classified;2014;1407757000;1593278256;3;4;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;259018215;FINANCIERE TOP MENDEL;7 RUE VIGNON;PARIS 8;PARIS;FRANCE;75008;259015958;FINANCIERE SENIOR MENDEL;7 RUE VIGNON;PARIS 8;PARIS;75008;259015958;FINANCIERE SENIOR MENDEL;7 RUE VIGNON;PARIS 8;PARIS;FRANCE;75008;81;32557985;3
286380557;Bnp Paribas Asset Management Europe;;N;1 Boulevard Haussmann;;75009;Paris;Paris;France;3,19379E+13;00017;0033;Sandro Pierri;6211;Security Brokers, Dealers, and Flotation Companies;1980;1456782668;1583480513;799;799;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;264086640;BNP PARIBAS ASSET MANAGEMENT HOLDING PAR ABREVIATION BNPP AM HOLDING;null;PARIS;ILE-DE-FRANCE;FRANCE;75009;263952386;BNP PARIBAS;16 BOULEVARD DES ITALIENS;PARIS;ILE-DE-FRANCE;75009;263952386;BNP PARIBAS;16 BOULEVARD DES ITALIENS;PARIS;ILE-DE-FRANCE;FRANCE;75009;4985;7702276;3
261587627;Netflix Services France S.A.S.;;N;11 Pl Edouard Vii;;75009;Paris;Paris;France;8,43656E+13;00017;;Reginald Shawn Thompson;4833;Television Broadcasting Stations;2018;1440528000;1565812161;4;4;H;Exports;3;Corporation;;Is a subsidiary;321695691;Netflix Services Holdings B.V.;Karperstraat 10;Amsterdam;NOORD-HOLLAND;NETHERLANDS;1075 KZ;261587627;NETFLIX SERVICES FRANCE S.A.S.;11 PL EDOUARD VII;PARIS 9;ILE-DE-FRANCE;75009;456079199;Netflix, Inc.;121 Albright Way;LOS GATOS;California;UNITED STATES OF AME;950321801;145;29357000;6
454788169;Cam Negoce;;N;188 Rue de Rivoli;;75001;Paris;Paris;France;3,02182E+13;00017;0033;Romain Solal;5199;Nondurable Goods, Not Elsewhere Classified;1975;1423918602;1547758227;14;15;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;257477863;CEREALES ET INVESTISSEMENTS;188 RUE DE RIVOLI;PARIS;ILE-DE-FRANCE;FRANCE;75001;257477863;CEREALES ET INVESTISSEMENTS;188 RUE DE RIVOLI;PARIS;ILE-DE-FRANCE;75001;257477863;CEREALES ET INVESTISSEMENTS;188 RUE DE RIVOLI;PARIS;ILE-DE-FRANCE;FRANCE;75001;5;8601302;2
261895312;Itm Alimentaire Est;;N;24 Rue Auguste Chabrieres;;75015;Paris;Paris;France;4,52534E+13;00017;0033;Caroline Nickler;5199;Nondurable Goods, Not Elsewhere Classified;2004;1412376557;1535212359;46;46;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;285952161;ITM ALIMENTAIRE INTERNATIONAL;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;FRANCE;75015;258388241;LES MOUSQUETAIRES;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;75015;258388241;LES MOUSQUETAIRES;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;FRANCE;75015;759;5473897;5
286390259;Societe Des Magasins Louis Vuitton - France;;N;2 Rue Du Pont Neuf;;75001;Paris;Paris;France;3,31889E+13;00017;0033;Beatrice Monguidi;5661;Shoe Stores;1985;1407700000;1530129077;1000;1000;H;Exports;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;286385624;LOUIS VUITTON MALLETIER;2 RUE DU PONT NEUF;PARIS 1;ILE-DE-FRANCE;FRANCE;75001;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;75008;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;FRANCE;75008;4846;11736926;3
263175120;Cdc Habitat Social Societe Anonyme D'habitations A Loyer Modere;;N;33 Avenue Pierre Mendes France;;75013;Paris;Paris;France;5,52046E+13;00017;0033;Anne Sophie Grave;6519;Lessors of Real Property, Not Elsewhere Classified;1955;1398000000;1519585458;1000;3088;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;262970891;CDC HABITAT;33 AVENUE PIERRE MENDES FRANCE;PARIS;ILE-DE-FRANCE;FRANCE;75013;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;75012;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;FRANCE;75012;30919;21145906;4
261376840;Crit;;N;6 Rue Toulouse Lautrec;;75017;Paris;Paris;France;4,5133E+13;00017;0033;Nathalie Jaoui;7363;Help Supply Services;2003;1370076370;1489233282;100;31699;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;263672857;GROUPE CRIT;6 RUE TOULOUSE LAUTREC;PARIS 17;ILE-DE-FRANCE;FRANCE;75017;263672857;GROUPE CRIT;6 RUE TOULOUSE LAUTREC;PARIS 17;ILE-DE-FRANCE;75017;263672857;GROUPE CRIT;6 RUE TOULOUSE LAUTREC;PARIS 17;ILE-DE-FRANCE;FRANCE;75017;1010;24635389;2
267599319;Printemps;;N;102 Rue de Provence;;75009;Paris;Paris;France;5,03315E+13;00017;0033;Jean-marc Bellaiche;5399;Miscellaneous General Merchandise Stores;2008;1300503314;1471990282;250;2000;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;267092713;PRINTEMPS HOLDINGS FRANCE SAS;102 RUE DE PROVENCE;PARIS;ILE-DE-FRANCE;FRANCE;75009;267092713;PRINTEMPS HOLDINGS FRANCE SAS;102 RUE DE PROVENCE;PARIS;ILE-DE-FRANCE;75009;284222727;Olympe Investments Holding S.a r.l.;Boulevard Royal 41;LUXEMBOURG;;LUXEMBURG;2449;60;16586972;6
285952216;Arval Service Lease;ARVAL;N;1 Boulevard Haussmann;;75009;Paris;Paris;France;3,52256E+13;00017;0033;Alain Van Groenendael;7519;Utility Trailer and Recreational Vehicle Rental;1989;1334561390;1450629529;250;2295;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;284082148;BNP Paribas Fortis;Rue Montagne du Parc 3;Bruxelles;;BELGIUM;1000;263952386;BNP PARIBAS;16 BOULEVARD DES ITALIENS;PARIS;ILE-DE-FRANCE;75009;263952386;BNP PARIBAS;16 BOULEVARD DES ITALIENS;PARIS;ILE-DE-FRANCE;FRANCE;75009;4985;8073133;3
264762371;Balenciaga S A;;N;40 Rue de Sevres;;75007;Paris;Paris;France;7,75668E+13;00017;0033;Cédric Charbit;5136;Men's and Boy's Clothing and Furnishings;1955;1393497675;1447271357;250;601;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;325685902;KERING FRANCE PARTICIPATION;40 RUE DE SEVRES;PARIS;PARIS;FRANCE;75007;263179363;KERING;40 RUE DE SEVRES;PARIS;PARIS;75007;263179363;KERING;40 RUE DE SEVRES;PARIS;PARIS;FRANCE;75007;1402;13868861;4
263286947;Celine;;N;16 Rue Vivienne;;75002;Paris;Paris;France;5,72034E+13;00017;0033;Sidney Toledano;5021;Furniture;1957;1328722091;1444282380;250;653;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;FRANCE;75008;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;75008;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;FRANCE;75008;4846;11740185;2
454289062;Sca Fruits Legumes Fleurs;;N;Chez Itm-intermarche;24 Rue Auguste Chabrieres;75015;Paris;Paris;France;3,53403E+13;00017;0033;Christophe Dejob;5199;Nondurable Goods, Not Elsewhere Classified;1990;1275732389;1386684111;268;268;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;285952161;ITM ALIMENTAIRE INTERNATIONAL;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;FRANCE;75015;258388241;LES MOUSQUETAIRES;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;75015;258388241;LES MOUSQUETAIRES;24 RUE AUGUSTE CHABRIERES;PARIS;ILE-DE-FRANCE;FRANCE;75015;759;5473913;5
263959451;Safran Electronics & Defense;;N;2 Boulevard Du General Martial Valin;;75015;Paris;Paris;France;4,80108E+13;00017;0033;Franck Philippe Saudo;3812;Search, Detection, Navigation, Guidance, Aeronautical, and Nautical Systems and Instruments;2005;1321811000;1372818365;6725;6725;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;263242607;SAFRAN;2 BOULEVARD DU GENERAL MARTIAL VALIN;PARIS;ILE-DE-FRANCE;FRANCE;75015;263242607;SAFRAN;2 BOULEVARD DU GENERAL MARTIAL VALIN;PARIS;ILE-DE-FRANCE;75015;263242607;SAFRAN;2 BOULEVARD DU GENERAL MARTIAL VALIN;PARIS;ILE-DE-FRANCE;FRANCE;75015;381;7302546;2
256864163;Caisse Des Depots Et Consignations;CDC;N;56 Rue de Lille;;75007;Paris;Paris;France;1,8002E+13;00017;0033;Virginie Chapron Du Jeu;6021;National Commercial Banks;1982;1295134410;1369615000;1000;5000;G;Not available or none;50;;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;FRANCE;75012;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;75012;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;FRANCE;75012;30919;21133286;2
